key,text,english,notes,tag,checked,checked_by,date,link,google,chatgpt,gemini,claude,deepl
Saul,Sau-lơ,Saul,1 Samuel 9:2,bible,True, , , , , , , , 
David,Đa-vít,David,1 Samuel 16:13,bible,True, , , , , , , , 
Solomon,Sa-lô-môn,Solomon,1 Kings 2:1,bible,True, , , , , , , , 
Malachi,Ma-la-chi,Malachi,bible book,bible,True, , , , , , , , 
Ruth,Ru-tơ,Ruth,bible book,bible,True, , , , , , , , 
Ezra,Ê-xơ-ra,Ezra,bible book,bible,True, , , , , , , , 
Nehemiah,Nê-hê-mi,Nehemiah,bible book,bible,True, , , , , , , , 
Esther,Ê-xơ-tê,Esther,bible book,bible,True, , , , , , , , 
Job,Gióp,Job,bible book,bible,True, , , , , , , , 
moses3,Môi-se,Moses,Exodus 2:10,bible,True, , , , , , , , 
joshua2,Giô-suê,Joshua,Exodus 17:14,bible,True, , , , , , , , 
caleb2,Ca-lép,Caleb,Numbers 13:30,bible,True, , , , , , , , 
Augustus,Au-gút-tơ (Augustus),Augustus,Luke 2:1,bible,True, , , , , , , , 
Tiberius,Ti-be-rơ (Tiberius),Tiberius,Luke 3:1,bible,True, , , , , , , , 
Claudius,Cơ-lo-đi-ô (Claudius),Claudius,Acts 11:28,bible,True, , , , , , , , 
persia2,Ba Tư,Persia,Esther 1:3,bible,True, , , , , , , , 
jehoiada,Giê-hô-gia-đa,Jehoiada,2 Kings 11:4,bible,True, , , , , , , , 
Haggai,Ha-gai,Haggai,bible book,bible,True, , , , , , , , 
Zerubbabel,Xô-rô-ba-bên (Lu-ca 3:27),Zerubbabel (Luke 3:27),Luke 3:27,bible,True, , , , , , , , 
Jacob2,Gia-cốp/,Jacob/,Jacob/Israel 1858-1711 – 147 years,bible,True, , , , , , , , 
Israel,Y-sơ-ra-ên,Israel,Genesis 35:10,bible,True, , , , , , , , 
Sarah,Sa-ra,Sarah,"2008-1881 BCE – 127 years, Isaiah 51:2",bible,True, , , , , , , , 
Hagar,Ha-ga,Hagar,Genesis 21:14,bible,True, , , , , , , , 
Haran,Cha-ran,Haran,Genesis 11:26,bible,True, , , , , , , , 
Reumah,Rê-u-ma,Reumah,Genesis 22:24 Concubine – 4 sons,bible,True, , , , , , , , 
Milcah,Minh-ca,Milcah,Genesis 22:20 - 8 sons (Bethuel and 7 more),bible,True, , , , , , , , 
Lot,Lót,Lot,Genesis 11:27,bible,True, , , , , , , , 
Ammon,Bên-am-mi (Am-môn),Ben-ammi (Ammon),Genesis 19:38,bible,True, , , , , , , , 
Bethuel,Bê-tu-ên,Bethuel,Genesis 22:23,bible,True, , , , , , , , 
Rebekah,Rê-bê-ca,Rebekah,Genesis 22:23,bible,True, , , , , , , , 
Laban,La-ban,Laban,Genesis 24:29,bible,True, , , , , , , , 
Leah,Lê-a,Leah,Genesis 35:23,bible,True, , , , , , , , 
Rachel,Ra-chên,Rachel,Genesis 35:24,bible,True, , , , , , , , 
Bilhah,Bi-la,Bilhah,Genesis 35:25,bible,True, , , , , , , , 
Zilpah,Xinh-ba,Zilpah,Genesis 35:26,bible,True, , , , , , , , 
Reuben,Ru-bên,Reuben,Genesis 35:23,bible,True, , , , , , , , 
Simeon,Si-mê-ôn,Simeon,Genesis 35:23,bible,True, , , , , , , , 
Levi,Lê-vi,Levi,Genesis 35:23,bible,True, , , , , , , , 
Judah,Giu-đa,Judah,Genesis 35:23,bible,True, , , , , , , , 
Issachar,Y-sa-ca,Issachar,Genesis 35:23,bible,True, , , , , , , , 
Zebulun,Xê-bu-lôn,Zebulun,Genesis 35:23,bible,True, , , , , , , , 
Dinah,Đi-na,Dinah,Genesis 34:1,bible,True, , , , , , , , 
Esau,Ê-sau/,Esau/,Genesis 36:1,bible,True, , , , , , , , 
Edom,Ê-đôm,Edom,Genesis 36:1,bible,True, , , , , , , , 
Ishmael,Ích-ma-ên,Ishmael,Genesis 16:16,bible,True, , , , , , , , 
Manasseh2,(Ma-na-se,(Manasseh,Genesis 41:51,bible,True, , , , , , , , 
Ephraim,và Ép-ra-im),and Ephraim),Genesis 41:52,bible,True, , , , , , , , 
Benjamin,Bên-gia-min,Benjamin,Genesis 35:24,bible,True, , , , , , , , 
Dan,Đan,Dan,Genesis 35:25,bible,True, , , , , , , , 
Naphtali,Nép-ta-li,Naphtali,Genesis 35:25,bible,True, , , , , , , , 
Gad,Gát,Gad,Genesis 35:26,bible,True, , , , , , , , 
Asher,A-se,Asher,Genesis 35:26,bible,True, , , , , , , , 
Milcah1,"Út-xơ, Bu-xơ, Kê-mu-ên,","Uz, Buz, Kemuel,",Genesis 22:21,bible,True, , , , , , , , 
Milcah2,"Kê-sết, Ha-xô","Chesed, Hazo,",Genesis 22:22,bible,True, , , , , , , , 
Milcah3,"Phin-đát, Dít-láp","Pildash, Jidlaph",Genesis 22:22,bible,True, , , , , , , , 
Tebah,Tê-ba,Tebah,Genesis 22:24,bible,True, , , , , , , , 
Gaham,Ga-ham,Gaham,Genesis 22:24,bible,True, , , , , , , , 
Tahash,Ta-hách,Tahash,Genesis 22:24,bible,True, , , , , , , , 
Maacah,Ma-a-ca,Maacah,Genesis 22:24,bible,True, , , , , , , , 
Mahalath,Ma-ha-lát/,Mahalath/,"Genesis 28:8, 9",bible,True, , , , , , , , 
Basemath,Bách-mát,Basemath,"Genesis 36:3, 4",bible,True, , , , , , , , 
Reuel,Rê-u-ên,Reuel,"Genesis 36:13, 17",bible,True, , , , , , , , 
Nahath,Na-hát,Nahath,Genesis 36:13,bible,True, , , , , , , , 
Zerah,Xê-rách,Zerah,Genesis 36:13,bible,True, , , , , , , , 
Schammah,Sam-ma,Schammah,Genesis 36:13,bible,True, , , , , , , , 
Mizzah,Mích-xa,Mizzah,Genesis 36:13,bible,True, , , , , , , , 
Adah,A-đa,Adah,"Genesis 36:11, 12, 15, 16",bible,True, , , , , , , , 
Eliphaz,Ê-li-pha,Eliphaz,Genesis 36:11,bible,True, , , , , , , , 
Teman,Thê-man,Teman,Genesis 36:11,bible,True, , , , , , , , 
Omar,Ô-ma,Omar,Genesis 36:11,bible,True, , , , , , , , 
Zepho,Xê-phô,Zepho,Genesis 36:11,bible,True, , , , , , , , 
Kenaz,Kê-na,Kenaz,Genesis 36:11,bible,True, , , , , , , , 
Korah,Cô-rê,Korah,Genesis 36:16,bible,True, , , , , , , , 
Korah_Gatam,"Cô-rê, Ga-tham","Korah, Gatam","Genesis 36:11, 16",bible,True, , , , , , , , 
Amalek,A-ma-léc,Amalek,Genesis 36:12,bible,True, , , , , , , , 
Oholibamah,Ô-hô-li-ba-ma,Oholibamah,"Genesis 36:14, 18",bible,True, , , , , , , , 
Jeush,Giê-úc,Jeush,Genesis 36:14,bible,True, , , , , , , , 
Jalam,Gia-lam,Jalam,Genesis 36:14,bible,True, , , , , , , , 
Nebaioth,Nê-ba-giốt,Nebaioth,Genesis 25:13,bible,True, , , , , , , , 
Kedar,Kê-đa,Kedar,Genesis 25:13,bible,True, , , , , , , , 
Mishma,Mít-ma,Mishma,Genesis 25:14,bible,True, , , , , , , , 
Adbeel_Mibsam,"Át-bê-ên, Mi-bô-sam","Adbeel, Mibsam",Genesis 25:13,bible,True, , , , , , , , 
Dumah_Massa,"Đu-ma, Mác-sa","Dumah, Massa",Genesis 25:14,bible,True, , , , , , , , 
Hadad,Ha-đát,Hadad,Genesis 25:15,bible,True, , , , , , , , 
Tema,Thê-ma,Tema,Genesis 25:15,bible,True, , , , , , , , 
Jetur,Giê-thu,Jetur,Genesis 25:15,bible,True, , , , , , , , 
Naphish,Na-phích,Naphish,Genesis 25:15,bible,True, , , , , , , , 
Kedemah,Kết-ma,Kedemah,Genesis 25:15,bible,True, , , , , , , , 
Keturah,Kê-tu-ra,Keturah,Genesis 25:1,bible,True, , , , , , , , 
Zimran,Xim-ram,Zimran,Genesis 25:1,bible,True, , , , , , , , 
Jokshan,Giốc-san,Jokshan,Genesis 25:1,bible,True, , , , , , , , 
Medan,Mê-đan,Medan,Genesis 25:1,bible,True, , , , , , , , 
Midian,Ma-đi-an,Midian,Genesis 25:1,bible,True, , , , , , , , 
Ishbak,Dích-bác,Ishbak,Genesis 25:1,bible,True, , , , , , , , 
Shuah,Su-ách,Shuah,Genesis 25:1,bible,True, , , , , , , , 
Timna,Thim-na,Timna,"Genesis 36:12, 1 Chr 1:36",bible,True, , , , , , , , 
life-expectancy2,(Thi Thiên 90:10),(Psalm 90:10),2024-11-29,bible,True, , , , , , , , 
Ham,Cham,Ham,Gen 10:1,bible,True, , , , , , , , 
Canaan,Ca-na-an,Canaan,Gen 10:6,bible,True, , , , , , , , 
Sidon,Si-đôn,Sidon,Gen 10:15,bible,True, , , , , , , , 
Heth,Hếch,Heth,Gen 10:15,bible,True, , , , , , , , 
Jebusite,dân Giê-bu,Jebusite,Gen 10:16,bible,True, , , , , , , , 
Amorite,A-mô-rít,Amorite,Gen 10:16,bible,True, , , , , , , , 
Girgashite,Ghi-rê-ga-sít,Girgashite,Gen 10:16,bible,True, , , , , , , , 
Hivite,Hê-vít,Hivite,Gen 10:17,bible,True, , , , , , , , 
Arkite,A-rê-kít,Arkite,Gen 10:17,bible,True, , , , , , , , 
Sinite,Si-nít,Sinite,Gen 10:17,bible,True, , , , , , , , 
Arvadite,A-vát,Arvadite,Gen 10:18,bible,True, , , , , , , , 
Zemarite,Xê-ma-rít,Zemarite,Gen 10:18,bible,True, , , , , , , , 
Hamathite,Ha-mát,Hamathite,Gen 10:18,bible,True, , , , , , , , 
Cush,Cút-sơ,Cush,Gen 10:6,bible,True, , , , , , , , 
Nimrod,Nim-rốt,Nimrod,Gen 10:8,bible,True, , , , , , , , 
Mizraim,Mích-ra-im,Mizraim,Gen 10:14,bible,True, , , , , , , , 
Casluh,Cách-lu-him,Casluh,1 Chronicles 1:12 (Philistines),bible,True, , , , , , , , 
Japheth,Gia-phết,Japheth,Gen 10:1,bible,True, , , , , , , , 
Asshur,A-su-rơ,Asshur,Gen 10:22,bible,True, , , , , , , , 
Lud,Lút,Lud,Gen 10:22,bible,True, , , , , , , , 
Aram,A-ram,Aram,Gen 10:22,bible,True, , , , , , , , 
Elam,Ê-lam,Elam,Gen 10:22,bible,True, , , , , , , , 
Joktan,Giốc-tan,Joktan,Gen 10:26,bible,True, , , , , , , , 
Almodad,A-mô-đát,Almodad,Gen 10:26,bible,True, , , , , , , , 
Sheleph,Sê-lép,Sheleph,Gen 10:26,bible,True, , , , , , , , 
Hazarmaveth,Ha-xa-ma-vết,Hazarmaveth,Gen 10:26,bible,True, , , , , , , , 
Jerah,Giê-rách,Jerah,Gen 10:26,bible,True, , , , , , , , 
Hadoram,Ha-đô-ram,Hadoram,Gen 10:27,bible,True, , , , , , , , 
Uzal,U-xan,Uzal,Gen 10:27,bible,True, , , , , , , , 
Diklah_Obal,"Điệt-la, Ô-banh","Diklah, Obal",Gen 10:27,bible,True, , , , , , , , 
Abimael,A-bi-ma-ên,Abimael,Gen 10:28,bible,True, , , , , , , , 
Sheba_Ophir,"Sê-ba, Ô-phia","Sheba, Ophir","Gen 10:28, 29",bible,True, , , , , , , , 
Havilah,Ha-vi-la,Havilah,Gen 10:29,bible,True, , , , , , , , 
Jobab,Giô-báp,Jobab,Gen 10:29,bible,True, , , , , , , , 
Ham_fn,1) Người Ai Cập: Thi thiên 105:23,1) Egyptians: Psalms 105:23,2025-09-22,bible,True, , , , , , , , 
Canaan_fn,2) Dân Ca-na-an: Giô-suê 13:3,2) Canaanites: Joshua 13:3,2025-09-22,bible,True, , , , , , , , 
Aram_fn,3) Người A-ram: Ô-sê 12:12,3) Arameans: Hosea 12:12,2025-09-22,bible,True, , , , , , , , 
Elam_fn,4) Người Ê-lam: Ê-xơ-ra 4:9,4) Elamites: Ezra 4:9,2025-09-22,bible,True, , , , , , , , 
Asshur_fn,5) Người A-su-rơ: Ê-xê-chi-ên 27:23,5) Assyrians: Ezekiel 27:23,2025-09-22,bible,True, , , , , , , , 
Casluh_fn,6) Người Phi-li-tia: 1 Sư Ký 1:12,6) Philistines: 1 Chronicles 1:12,2025-09-22,bible,True, , , , , , , , 
Cush_fn,7) Ê-thi-ô-bi [Cút-sơ]: 2 Các vua 19:9,7) Ethiopian [Cushite]: 2 Kings 19:9,2025-09-22,bible,True, , , , , , , , 
Edom_fn,8) Người Ê-đôm: Dân số ký 20:14-17,8) Edomites: Numbers 20:14-17,2025-09-22,bible,True, , , , , , , , 
Moab_fn,"9) Dân Mô-áp: Phục 23:3, 4","9) Moabites: Deuteronomy 23:3, 4",2025-09-22,bible,True, , , , , , , , 
Ammon_fn,10) Người Ê-đôm: Dân số ký 20:14-17,10) Ammonites: Joshua 12:2,2025-09-22,bible,True, , , , , , , , 
Midian_fn,"11) Dân Ma-đi-an: Dân số 31:2, 3","11) Midianites: Numbers 31:2, 3",2025-09-22,bible,True, , , , , , , , 
Amalek_fn,12) Dân A-ma-léc: 1 Sa-mu-ên 15:2,12) Amalekites: 1 Samuel 15:2,2025-09-22,bible,True, , , , , , , , 
Teman_fn,13) Người Thê-man: Gióp 42:7,13) Temanites: Job 42:7,2025-09-22,bible,True, , , , , , , , 
Sidon_fn,14) Người Si-đôn: Xa-cha-ri 9:2,14) Sidonians: Zechariah 9:2,2025-09-22,bible,True, , , , , , , , 
Heth_fn,15) Người Hếch: Sáng thế 15:20,15) Hittites: Genesis 15:20,2025-09-22,bible,True, , , , , , , , 
Jebusite_fn,16) Dân Giê-bu: Giô-suê 15:63,16) Jebusites: Joshua 15:63,2025-09-22,bible,True, , , , , , , , 
Judith,Giu-đi-tha?,Judith?,"Genesis 26:34, 35",bible,True, , , , , , , , 
Lud_fn,17) Người Lút: 1 Sử ký 1:17,17) Lydians: 1 Chronicles 1:17,"Jewish Antiquities, I, 143, 144 [vi, 4]",bible,True, , , , , , , , 
Ishmael_fn,18) Người Ích-ma-ên: Sáng thế 37:27,18) Ishmaelites: Genesis 37:27,2025-09-22,bible,True, , , , , , , , 
Amorite_fn,19) Dân A-mô-rít: Quan xét 6:10,19) Amorites: Judges 6:10,2025-09-22,bible,True, , , , , , , , 
Hivite_fn,"20) Người Hê-vít [Ga-ba-ôn]: Giô-suê 9:3, 7","20) Hivites [Gibeon]: Joshua 9:3, 7",Gibeonites,bible,True, , , , , , , , 
Cain,Ca-in,Cain,"Genesis 4:1, son Enoch same name as other",bible,True, , , , , , , , 
Abel,A-bên,Abel,Genesis 4:2,bible,True, , , , , , , , 
Irad,Y-rát,Irad,Genesis 4:18,bible,True, , , , , , , , 
Mehujael,Mê-hu-da-ên,Mehujael,Genesis 4:18,bible,True, , , , , , , , 
Methushael,Mê-tu-sa-ên,Methushael,"Genesis 4:18, son Lamech same as other",bible,True, , , , , , , , 
Jabal,Gia-banh,Jabal,"Genesis 4:20 living in tents, have livestock",bible,True, , , , , , , , 
Jubal,Giu-banh,Jubal,Genesis 4:21 play harp and pipe,bible,True, , , , , , , , 
Zillah,Xi-la,Zillah,"Genesis 4:19, Adah is also a wife of Esau",bible,True, , , , , , , , 
Tubal-cain,Tu-banh-ca-in,Tubal-cain,Genesis 4:22 tool of copper and iron,bible,True, , , , , , , , 
Naamah,Na-a-ma,Naamah,Genesis 4:22 his sister,bible,True, , , , , , , , 
Rehoboam,Rê-hô-bô-am,Rehoboam,first king of southern kingdom of Juda,A6-A,True, , , , , , , , 
Abijah,A-bi-gia (A-bi-giam),Abijah (Abijam),"3 years, also Abijam",A6-A,True, , , , , , , , 
Asa,A-sa,Asa,A6-A,A6-A,True, , , , , , , , 
Jehoshaphat,Giê-hô-sa-phát,Jehoshaphat, ,A6-A,True, , , , , , , , 
Jehoram2,Giê-hô-ram,Jehoram, ,A6-A,True, , , , , , , , 
Ahaziah,A-cha-xia,Ahaziah, ,A6-A,True, , , , , , , , 
Athaliah,Nữ hoàng A-tha-li,Queen Athaliah,Queen Athaliah,A6-A,True, , , , , , , , 
Jehoash,Giê-hô-ách,Jehoash, ,A6-A,True, , , , , , , , 
Amaziah,A-ma-xia,Amaziah, ,A6-A,True, , , , , , , , 
Uzziah,U-xi-a (A-xa-ria),Uzziah (Azariah),also Azariah,A6-A,True, , , , , , , , 
Jeroboam,Giê-rô-bô-am,Jeroboam,first king of northern 10-tribe kingdom,A6-A,True, , , , , , , , 
Nadab,Na-đáp,Nadab,less than 2,A6-A,True, , , , , , , , 
Baasha,Ba-ê-sa,Baasha, ,A6-A,True, , , , , , , , 
Elah,Ê-lát,Elah, ,A6-A,True, , , , , , , , 
Zimri,Xim-ri,Zimri,Only 7 days in ca. 751 BCE,A6-A,True, , , , , , , , 
OmriTibni,Ôm-ri và Típ-ni,Omri and Tibni together,4 years Omri and Tibni,A6-A,True, , , , , , , , 
Omri,Ôm-ri (một mình),Omri (alone),from 947 Omri alone,A6-A,True, , , , , , , , 
Ahab,A-háp,Ahab, ,A6-A,True, , , , , , , , 
Jehoram,Giê-hô-ram,Jehoram, ,A6-A,True, , , , , , , , 
Jehu,Giê-hu,Jehu, ,A6-A,True, , , , , , , , 
Jeoahaz,Giê-hô-a-cha,Jeoahaz, ,A6-A,True, , , , , , , , 
JeoahazJehoash,Giê-hô-a-cha và Giê-hô-ách,Jeoahaz and Jehoash,For 3 years Jeoahaz and Jeoash reigned together,A6-A,True, , , , , , , , 
Jehoash2,Giê-hô-ách (một mình),Jehoash (alone),Jehoash (alone),A6-A,True, , , , , , , , 
Jeroboam2,Giê-rô-bô-am II,Jeroboam II, ,A6-A,True, , , , , , , , 
Elijah,Ê-li-gia,Elijah, ,A6-A,True, , , , , , , , 
Elisha,Ê-li-sê,Elisha, ,A6-A,True, , , , , , , , 
Jonah,Giô-na,Jonah, ,A6-A,True, , , , , , , , 
Amos,A-mốt,Amos, ,A6-A,True, , , , , , , , 
Joel,Giô-ên,Joel, ,A6-A,True, , , , , , , , 
Jotham,Giô-tham,Jotham,A6-B,A6-B,True, , , , , , , , 
Ahaz,A-cha-xia,Ahaz, ,A6-B,True, , , , , , , , 
Hezekiah,Ê-xê-chia,Hezekiah, ,A6-B,True, , , , , , , , 
Manasseh,Ma-na-se,Manasseh, ,A6-B,True, , , , , , , , 
Amon,A-môn,Amon, ,A6-B,True, , , , , , , , 
Josiah,Giô-si-a,Josiah, ,A6-B,True, , , , , , , , 
Jehoahaz,Giê-hô-a-cha,Jehoahaz,Only 3 months,A6-B,True, , , , , , , , 
Jehoiakim,Giê-hô-gia-kim,Jehoiakim, ,A6-B,True, , , , , , , , 
Jehoiachin,Giê-hô-gia-kin,Jehoiachin,Only 3 months 10 days,A6-B,True, , , , , , , , 
Zedekiah,Xê-đê-kia,Zedekiah, ,A6-B,True, , , , , , , , 
Zechariah,Xa-cha-ri,Zechariah,"reign only recorded 6 months, probably only established 792 BCE",A6-B,True, , , , , , , , 
Schallum,Sa-lum,Schallum,only one month,A6-B,True, , , , , , , , 
Menahem,Mê-na-hem,Menahem, ,A6-B,True, , , , , , , , 
Pekahiah,Phê-ca-hia,Pekahiah, ,A6-B,True, , , , , , , , 
Pekah,Phê-ca,Pekah, ,A6-B,True, , , , , , , , 
Hoshea,Hô-sê,Hoshea,9 years from c. 748,A6-B,True, , , , , , , , 
Hosea,Ô-sê,Hosea, ,A6-B,True, , , , , , , , 
Isaiah,Ê-sai,Isaiah, ,A6-B,True, , , , , , , , 
Micah,Mi-chê,Micah, ,A6-B,True, , , , , , , , 
Zephaniah,Xô-phô-ni,Zephaniah, ,A6-B,True, , , , , , , , 
Nahum,Na-hum,Nahum, ,A6-B,True, , , , , , , , 
Jeremiah,Giê-rê-mi,Jeremiah, ,A6-B,True, , , , , , , , 
Habakuk,Ha-ba-cúc,Habakuk, ,A6-B,True, , , , , , , , 
Daniel,Đa-ni-ên,Daniel, ,A6-B,True, , , , , , , , 
Ezekiel,Ê-xê-chi-ên,Ezekiel, ,A6-B,True, , , , , , , , 
Obadiah,Áp-đia,Obadiah, ,A6-B,True, , , , , , , , 
Babylon,"Đa-ni-ên 2:32, 36-38; 7:4","Daniel 2:32, 36-38; 7:4", ,B9,True, , , , , , , , 
Medopersia,"Đa-ni-ên 2:32, 39; 7:5","Daniel 2:32, 39; 7:5", ,B9,True, , , , , , , , 
Greece,"Đa-ni-ên 2:32, 39; 7:6","Daniel 2:32, 39; 7:6", ,B9,True, , , , , , , , 
Rome,"Đa-ni-ên 2:33, 40; 7:7","Daniel 2:33, 40; 7:7", ,B9,True, , , , , , , , 
Angloamerica,"Đa-ni-ên 2:33, 41-43","Daniel 2:33, 41-43", ,B9,True, , , , , , , , 
Babylon_c,Ba-by-lôn,Babylon, ,B9,True, , , , , , , , 
Medopersia_c,Mê-đi Ba Tư,Medo-Persia, ,B9,True, , , , , , , , 
Greece_c,Hy Lạp,Greece, ,B9,True, , , , , , , , 
Rome_c,La Mã,Rome, ,B9,True, , , , , , , , 
Angloamerica_c,Anh-Mỹ,Anglo-America, ,B9,True, , , , , , , , 
daniel2_1,Vua Nê-bu-cát-nết-xa,King Nebuchadnezzar,607 BCE,B9,True, , , , , , , , 
daniel2_2,hủy diệt Giê-ru-sa-lem,destroys Jerusalem,appendix B9,B9,True, , , , , , , , 
daniel2_3,Chinh phục Ba-by-lôn,Conquers Babylon,539 BCE,B9,True, , , , , , , , 
daniel2_4,Si-ru ban chiếu chỉ cho dân,Cyrus decrees return,537 BCE,B9,True, , , , , , , , 
daniel2_5,Do Thái trở về Giê-ru-sa-lem,of Jews to Jerusalem, ,B9,True, , , , , , , , 
daniel2_6,A-léc-xan-đơ Đại đế,Alexander the Great,331 BCE,B9,True, , , , , , , , 
daniel2_7,chinh phục Ba Tư,conquers Persia, ,B9,True, , , , , , , , 
daniel2_8,Cai trị Y-sơ-ra-ên,Rules over Israel,63 BCE,B9,True, , , , , , , , 
daniel2_9,Hủy diệt Giê-ru-sa-lem,Destroys Jerusalem,70 CE,B9,True, , , , , , , , 
daniel2_10,"Trong Thế Chiến I,","During World War I,",1914-1918 CE,B9,True, , , , , , , , 
daniel2_11,cường quốc Anh Mỹ,Anglo-American World Power, ,B9,True, , , , , , , , 
daniel2_12,được hình thành,comes into being,End 4.2,B9,True, , , , , , , , 
607BCE,607 TCN,607 B.C.E.,accommodate for language,B9,True, , , , , , , , 
539BCE,539 TCN,539 B.C.E.,systems in style:,B9,True, , , , , , , , 
537BCE,537 TCN,537 B.C.E.,>>year 537 before time<<,B9,True, , , , , , , , 
331BCE,331 TCN,331 B.C.E.,so they need a word,B9,True, , , , , , , , 
63BCE,63 TCN,63 B.C.E.,prior to the year,B9,True, , , , , , , , 
70CE,70 CN,70 C.E.,and something,B9,True, , , , , , , , 
1914CE,1914-1918 CN,1914-1918 C.E.,after the year,B9,True, , , , , , , , 
7times,Khải huyền 12:9,Revelation 12:9,  ,scripture,True,Matthias,2026-08-27, , , , , , 
infliction2,Công vụ 7:6,Acts 7:6,  ,scripture,True,Matthias,2026-08-27, , , , , , 
eastern-zhou,770-256 TCN,770-256 BC,  ,span_bc,True,Matthias,2026-08-27, , , , , , 
430years,1943 – 1513 TCN,1943 – 1513 B.C.E.,  ,span_bce,True,Matthias,2026-08-27, , , , , , 
eastern-han,25-220 CN,25-220 CE,  ,span_ce,True,Matthias,2026-08-27, , , , , , 
northern-dynasties,368-581 CN,368-581 CE,  ,span_ce,True,Matthias,2026-08-27, , , , , , 
southern-dynasties,420-589 CN ,420-589 CE,  ,span_ce,True,Matthias,2026-08-27, , , , , , 
khmer_empire,804 – 1431,804 – 1431, ,timespan,True, , , , , , , , 
byzantine_empire,330 – 1453,330 – 1453, ,timespan,True, , , , , , , , 
ottoman_empire,1299 – 1922,1299 – 1922, ,timespan,True, , , , , , , , 
holy_roman_empire,800 – 924,800 – 924, ,timespan,True, , , , , , , , 
holy_roman_empire2,962 – 1806,962 – 1806,fixed 2024-12-31,timespan,True, , , , , , , , 
inca_empire,1438 – 1533,1438 – 1533, ,timespan,True, , , , , , , , 
gupta_empire,319 – 550,319 – 550, ,timespan,True, , , , , , , , 
Umayyad,661 – 750,661 – 750, ,timespan,True, , , , , , , , 
Abbasid,750 – 1258,750 – 1258, ,timespan,True, , , , , , , , 
Mamluk,1250 – 1517,1250 – 1517, ,timespan,True, , , , , , , , 
seljuk_empire,1037 – 1194,1037 – 1194,"Seljuk Empire 1037-1194, part of Seljuk dynasty 1037-1308",timespan,True, , , , , , , , 
lombard,568 – 774,568 – 774,Kingdom of the Lombards 568-774,timespan,True, , , , , , , , 
qing-dynasty,1636-1912,1636-1912, ,timespan,True, , , , , , , , 
ming-dynasty,1368-1644,1368-1644, ,timespan,True, , , , , , , , 
yuan-dynasty,1271-1368,1271-1368, ,timespan,True, , , , , , , , 
southern-song,1127-1279,1127-1279, ,timespan,True, , , , , , , , 
northern-song,960-1127,960-1127, ,timespan,True, , , , , , , , 
western-xia,1038-1227,1038-1227, ,timespan,True, , , , , , , , 
maya_classic,250–950,250–950, ,timespan,True, , , , , , , , 
maya_postclassic,950-1539,950-1539, ,timespan,True, , , , , , , , 
tran_dynasty,1225–1400,1225–1400, ,timespan,True, , , , , , , , 
le_dynasty,1428–1527,1428–1527,triều Lê sơ or Vietnamese: nhà Lê sơ,timespan,True, , , , , , , , 
revival_le_dynasty,1533-1789,1533-1789, ,timespan,True, , , , , , , , 
nguyen_dynasty,1802 – 1883,1802 – 1883, ,timespan,True, , , , , , , , 
edo,1603 – 1868,1603 – 1868, ,timespan,True, , , , , , , , 
meiji,1868 – 1912,1868 – 1912, ,timespan,True, , , , , , , , 
Julius,Sê-sa Giu-lơ (Julius),Julius, ,wiki,True, , , , , , , , 
Caligula,Caligula,Caligula, ,wiki,True, , , , , , , , 
Nero,Nê-rô (Nero),Nero, ,wiki,True, , , , , , , , 
Galba-Otho-Vitellius,"Galba, Otho và Vitellius (Năm Tứ Hoàng)","Galba, Otho and Vitellius (Year of the Four Emperors)", ,wiki,True, , , , , , , , 
Vespasian,Vespasian,Vespasian, ,wiki,True, , , , , , , , 
covid19,Covid-19,Covid-19, ,wiki,True, , , , , , , , 
nicaea1,Công đồng Nicaea đầu tiên,First Council of Nicaea, ,wiki,True, , , , , , , , 
oxyrhynchus,Giấy cói Oxyrhynchus,Oxyrhynchus Papyri, ,wiki,True, , , , , , , , 
p52,Giấy cói P52,Papyrus P52, ,wiki,True, , , , , , , , 
qing-dynasty_c,Nhà Thanh,Qing dynasty,1636-1912,wiki,True, , , , , , , , 
ming-dynasty_c,Nhà Minh ở Trung Quốc,Ming dynasty in imperial China,1368-1644,wiki,True, , , , , , , , 
yuan-dynasty_c,Nhà Nguyên,Yuan,1271-1368,wiki,True, , , , , , , , 
southern-song_c,Nam Tống,Southern Song,1127-1279,wiki,True, , , , , , , , 
northern-song_c,Bắc Tống,Northern Song,960-1127,wiki,True, , , , , , , , 
western-xia_c,Tây Hạ,Western Xia,1038-1227,wiki,True, , , , , , , , 
Copernicus,Nicolaus Copernicus,Nicolaus Copernicus, ,wiki,True, , , , , , , , 
Galileo,Galileo Galilei,Galileo Galilei,Galileo di Vincenzo Bonaiuti de' Galilei,wiki,True, , , , , , , , 
Newton,Isaac Newton,Isaac Newton, ,wiki,True, , , , , , , , 
shang-dynasty_c,Nhà Thương,Shang dynasty,c. 1600-1046 BC,wiki,True, , , , , , , , 
western-zhou_c,Tây Chu,Western Zhou,c. 1046-771 BC,wiki,True, , , , , , , , 
eastern-zhou_c,Đông Chu,Eastern Zhou,770-256 BC,wiki,True, , , , , , , , 
western-han_c,Tây Hán,Western Han,207 BC – 9 CE,wiki,True, , , , , , , , 
eastern-han_c,Đông Hán,Eastern Han,25-220 CE,wiki,True, , , , , , , , 
three-kingdoms_c,TQ,China,Three kingdoms 220-280 CE,wiki,True, , , , , , , , 
